user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,age_group,Engagement_Score,Cluster
339,Other,34,IN,Premium,289,79,0.09,desktop,0,1,0,35-50,288.7399,0
340,Female,55,IN,Family,291,39,0.3,mobile,0,1,1,50+,290.127,0
341,Female,34,UK,Family,291,70,0.22,desktop,0,1,0,35-50,290.3598,0
342,Female,20,UK,Student,218,76,0.58,web,0,1,1,18-24,216.7356,0
343,Female,20,CA,Premium,56,55,0.18,web,0,1,0,18-24,55.8992,1
344,Male,32,IN,Student,157,12,0.48,web,0,1,1,25-34,156.2464,2
345,Female,37,DE,Student,171,65,0.52,web,0,1,1,35-50,170.1108,2
346,Other,50,CA,Family,16,64,0.05,web,0,1,0,50+,15.992,1
347,Female,21,DE,Family,207,21,0.18,web,0,1,1,18-24,206.6274,0
348,Male,48,US,Premium,123,37,0.27,web,0,1,0,35-50,122.6679,2
349,Male,46,IN,Premium,55,48,0.47,web,0,1,1,35-50,54.7415,1
350,Other,44,AU,Free,49,43,0.25,desktop,5,0,0,35-50,48.8775,1
351,Female,55,PK,Free,62,57,0.58,web,7,0,0,50+,61.6404,1
352,Female,57,AU,Student,85,32,0,desktop,0,1,0,50+,85,1
353,Other,41,CA,Family,78,33,0.04,desktop,0,1,0,35-50,77.9688,1
354,Male,50,CA,Free,107,7,0.42,desktop,27,0,1,50+,106.5506,2
355,Other,32,FR,Free,202,29,0.14,web,41,0,0,25-34,201.7172,0
356,Male,51,PK,Family,211,25,0.51,mobile,0,1,0,50+,209.9239,0
357,Female,26,FR,Free,73,27,0.19,web,26,0,1,25-34,72.8613,1
358,Male,22,PK,Premium,229,70,0.02,desktop,0,1,0,18-24,228.9542,0
359,Other,19,UK,Free,164,21,0.53,desktop,8,0,0,18-24,163.1308,2
360,Female,49,DE,Family,61,33,0.48,desktop,0,1,1,35-50,60.7072,1
361,Male,56,IN,Free,164,66,0.3,desktop,34,0,0,50+,163.508,2
362,Other,39,PK,Free,232,2,0.14,mobile,27,0,0,35-50,231.6752,0
363,Other,57,PK,Student,146,98,0.06,mobile,0,1,1,50+,145.9124,2
364,Other,18,AU,Premium,42,27,0.22,web,0,1,1,18-24,41.9076,1
365,Male,43,CA,Free,265,89,0.56,desktop,28,0,0,35-50,263.516,0
366,Female,32,US,Family,275,47,0.59,mobile,0,1,1,25-34,273.3775,0
367,Other,33,US,Student,295,1,0.03,desktop,0,1,1,25-34,294.9115,0
368,Other,16,IN,Free,269,13,0.54,desktop,40,0,0,<18,267.5474,0
369,Other,50,FR,Family,224,18,0.09,desktop,0,1,0,50+,223.7984,0
370,Female,42,PK,Free,51,60,0.22,desktop,17,0,0,35-50,50.8878,1
371,Other,49,UK,Family,100,49,0.37,desktop,0,1,1,35-50,99.63,1
372,Female,35,FR,Premium,267,63,0.6,web,0,1,0,35-50,265.398,0
373,Other,54,IN,Free,102,35,0.06,mobile,40,0,0,50+,101.9388,1
374,Male,44,PK,Free,84,64,0.57,web,23,0,1,35-50,83.5212,1
375,Female,21,FR,Free,289,92,0.2,mobile,27,0,1,18-24,288.422,0
376,Male,44,FR,Family,173,30,0.38,desktop,0,1,0,35-50,172.3426,2
377,Male,46,AU,Family,42,77,0.34,web,0,1,0,35-50,41.8572,1
378,Other,53,AU,Family,261,76,0.41,desktop,0,1,0,50+,259.9299,0
379,Other,39,US,Free,163,2,0.03,web,38,0,1,35-50,162.9511,2
380,Other,26,AU,Student,175,9,0.37,web,0,1,0,25-34,174.3525,2
381,Female,35,DE,Student,259,96,0.48,mobile,0,1,1,35-50,257.7568,0
382,Other,51,PK,Premium,103,58,0.06,mobile,0,1,0,50+,102.9382,1
383,Other,55,DE,Family,148,52,0.43,desktop,0,1,0,50+,147.3636,2
384,Female,45,PK,Premium,50,19,0.02,mobile,0,1,0,35-50,49.99,1
385,Female,53,PK,Family,187,27,0.11,desktop,0,1,1,50+,186.7943,2
386,Female,16,DE,Student,57,48,0.52,web,0,1,0,<18,56.7036,1
387,Male,32,FR,Free,51,70,0.38,web,19,0,0,25-34,50.8062,1
388,Other,26,FR,Free,146,4,0.59,mobile,16,0,0,25-34,145.1386,2
389,Female,48,UK,Free,210,60,0.05,desktop,42,0,1,35-50,209.895,0
390,Other,59,UK,Family,58,55,0.25,web,0,1,0,50+,57.855,1
391,Female,42,IN,Family,124,11,0.16,mobile,0,1,0,35-50,123.8016,2
392,Female,40,IN,Student,273,80,0.26,mobile,0,1,1,35-50,272.2902,0
393,Female,53,PK,Free,49,74,0.47,mobile,19,0,0,50+,48.7697,1
394,Female,38,US,Student,119,73,0.11,web,0,1,0,35-50,118.8691,2
395,Female,58,CA,Student,225,10,0.08,web,0,1,0,50+,224.82,0
396,Other,24,US,Free,203,75,0.26,desktop,27,0,0,25-34,202.4722,0
397,Other,36,DE,Family,21,11,0.28,web,0,1,0,35-50,20.9412,1
398,Female,53,UK,Student,120,66,0.25,mobile,0,1,1,50+,119.7,2
399,Male,21,AU,Student,59,34,0.11,web,0,1,0,18-24,58.9351,1
400,Male,43,FR,Family,272,5,0.24,desktop,0,1,0,35-50,271.3472,0
401,Female,26,US,Premium,228,24,0.12,mobile,0,1,0,25-34,227.7264,0
402,Male,23,DE,Student,131,23,0.32,desktop,0,1,0,18-24,130.5808,2
403,Female,40,PK,Student,103,39,0.08,web,0,1,1,35-50,102.9176,1
404,Female,37,CA,Free,152,87,0.57,desktop,23,0,0,35-50,151.1336,2
405,Male,33,PK,Family,261,18,0.28,desktop,0,1,1,25-34,260.2692,0
406,Other,26,US,Family,276,46,0.2,mobile,0,1,1,25-34,275.448,0
407,Other,43,AU,Family,58,22,0.37,desktop,0,1,0,35-50,57.7854,1
408,Other,46,CA,Premium,118,98,0.53,web,0,1,0,35-50,117.3746,2
409,Male,23,AU,Free,256,83,0.17,mobile,29,0,0,18-24,255.5648,0
410,Female,30,CA,Free,84,22,0.25,mobile,5,0,0,25-34,83.79,1
411,Female,32,AU,Premium,51,8,0.29,desktop,0,1,0,25-34,50.8521,1
412,Female,29,AU,Free,107,23,0.52,web,17,0,1,25-34,106.4436,2
413,Other,19,US,Free,289,61,0.31,desktop,18,0,0,18-24,288.1041,0
414,Male,19,AU,Premium,264,89,0.35,web,0,1,0,18-24,263.076,0
415,Male,24,FR,Premium,227,97,0.03,web,0,1,0,25-34,226.9319,0
416,Other,16,UK,Free,97,86,0.15,desktop,26,0,0,<18,96.8545,1
417,Male,44,CA,Premium,168,40,0.56,mobile,0,1,1,35-50,167.0592,2
418,Male,42,UK,Premium,23,66,0.49,desktop,0,1,0,35-50,22.8873,1
419,Female,55,FR,Premium,271,98,0.5,desktop,0,1,1,50+,269.645,0
420,Other,38,UK,Premium,104,59,0.01,web,0,1,1,35-50,103.9896,1
421,Male,30,AU,Free,251,59,0.11,desktop,28,0,0,25-34,250.7239,0
422,Female,20,CA,Student,105,75,0.25,desktop,0,1,0,18-24,104.7375,1
423,Female,40,AU,Student,281,77,0.38,web,0,1,0,35-50,279.9322,0
424,Female,58,FR,Free,93,50,0.18,mobile,39,0,0,50+,92.8326,1
425,Other,20,AU,Family,146,74,0.33,web,0,1,0,18-24,145.5182,2
426,Male,43,DE,Premium,170,73,0.48,desktop,0,1,0,35-50,169.184,2
427,Other,37,US,Premium,40,91,0.57,mobile,0,1,0,35-50,39.772,1
428,Other,48,IN,Student,171,31,0.4,desktop,0,1,0,35-50,170.316,2
429,Other,53,PK,Family,36,67,0.21,mobile,0,1,0,50+,35.9244,1
430,Other,25,CA,Free,274,57,0.05,web,38,0,0,25-34,273.863,0
431,Female,51,CA,Family,79,71,0.11,desktop,0,1,0,50+,78.9131,1
432,Other,42,UK,Family,91,81,0.52,mobile,0,1,0,35-50,90.5268,1
433,Other,50,PK,Premium,69,20,0.13,mobile,0,1,1,50+,68.9103,1
434,Other,56,FR,Family,14,93,0.07,desktop,0,1,1,50+,13.9902,1
435,Female,47,US,Premium,55,7,0.54,web,0,1,0,35-50,54.703,1
436,Male,41,US,Free,88,34,0.3,web,48,0,0,35-50,87.736,1
437,Male,20,IN,Premium,236,78,0.35,mobile,0,1,0,18-24,235.174,0
438,Male,57,IN,Free,214,85,0.58,desktop,17,0,0,50+,212.7588,0
439,Other,35,DE,Free,172,5,0.05,desktop,27,0,0,35-50,171.914,2
440,Male,40,PK,Family,163,11,0.3,mobile,0,1,0,35-50,162.511,2
441,Female,46,IN,Premium,123,9,0.27,desktop,0,1,0,35-50,122.6679,2
442,Male,48,US,Free,251,28,0.49,web,46,0,0,35-50,249.7701,0
443,Other,49,UK,Free,191,92,0.49,web,29,0,0,35-50,190.0641,2
444,Male,44,AU,Family,35,14,0.44,web,0,1,0,35-50,34.846,1
445,Other,47,AU,Student,250,86,0,mobile,0,1,1,35-50,250,0
446,Other,46,PK,Student,247,67,0.32,desktop,0,1,1,35-50,246.2096,0
447,Other,44,FR,Premium,18,51,0.38,web,0,1,1,35-50,17.9316,1
448,Male,52,IN,Student,296,35,0.22,web,0,1,0,50+,295.3488,0
449,Other,37,FR,Free,25,62,0.47,mobile,14,0,0,35-50,24.8825,1
450,Male,41,US,Premium,166,86,0.03,desktop,0,1,0,35-50,165.9502,2
451,Female,55,DE,Student,98,17,0.17,desktop,0,1,1,50+,97.8334,1
452,Female,28,DE,Student,288,86,0.16,mobile,0,1,1,25-34,287.5392,0
453,Male,40,US,Premium,10,54,0.5,web,0,1,0,35-50,9.95,1
454,Male,19,IN,Premium,188,15,0.27,desktop,0,1,0,18-24,187.4924,2
455,Male,53,CA,Free,65,55,0.56,desktop,33,0,0,50+,64.636,1
456,Other,20,FR,Family,210,82,0.51,web,0,1,0,18-24,208.929,0
457,Female,18,UK,Student,128,28,0.33,mobile,0,1,1,18-24,127.5776,2
458,Female,25,US,Family,72,32,0.32,desktop,0,1,1,25-34,71.7696,1
459,Male,26,UK,Student,150,40,0.06,desktop,0,1,0,25-34,149.91,2
460,Male,24,PK,Student,57,35,0.48,web,0,1,0,25-34,56.7264,1
461,Female,41,PK,Student,199,12,0.4,web,0,1,1,35-50,198.204,2
462,Male,21,CA,Student,211,96,0.57,desktop,0,1,0,18-24,209.7973,0
463,Female,30,CA,Family,115,68,0.49,desktop,0,1,0,25-34,114.4365,2
464,Male,37,AU,Free,260,30,0.51,web,37,0,0,35-50,258.674,0
465,Male,39,DE,Free,110,17,0.58,desktop,24,0,0,35-50,109.362,2
466,Female,53,PK,Free,224,11,0.11,mobile,12,0,0,50+,223.7536,0
467,Female,39,IN,Family,63,96,0.32,mobile,0,1,0,35-50,62.7984,1
468,Male,48,FR,Family,40,62,0.01,mobile,0,1,0,35-50,39.996,1
469,Other,41,CA,Student,163,45,0.47,web,0,1,1,35-50,162.2339,2
470,Other,52,DE,Free,211,48,0.47,desktop,27,0,0,50+,210.0083,0
471,Male,51,CA,Premium,72,82,0.44,web,0,1,0,50+,71.6832,1
472,Male,20,US,Premium,16,82,0.09,web,0,1,0,18-24,15.9856,1
473,Other,58,DE,Premium,205,11,0.47,mobile,0,1,0,50+,204.0365,0
474,Other,22,UK,Premium,290,17,0.43,mobile,0,1,0,18-24,288.753,0
475,Other,33,IN,Student,86,30,0.55,web,0,1,0,25-34,85.527,1
476,Female,35,DE,Free,34,1,0.45,desktop,30,0,1,35-50,33.847,1
477,Female,21,IN,Premium,192,95,0.3,desktop,0,1,0,18-24,191.424,2
478,Male,31,PK,Premium,65,7,0.04,desktop,0,1,0,25-34,64.974,1
479,Other,54,FR,Free,225,60,0.19,mobile,17,0,1,50+,224.5725,0
480,Female,49,UK,Free,266,2,0.46,desktop,16,0,1,35-50,264.7764,0
481,Other,44,DE,Premium,196,36,0.42,web,0,1,0,35-50,195.1768,2
482,Other,51,UK,Free,294,73,0.28,mobile,15,0,0,50+,293.1768,0
483,Female,56,DE,Family,38,82,0.31,desktop,0,1,1,50+,37.8822,1
484,Female,33,CA,Student,123,23,0.31,desktop,0,1,0,25-34,122.6187,2
485,Male,42,US,Premium,102,95,0.14,web,0,1,0,35-50,101.8572,1
486,Female,19,UK,Premium,43,30,0.32,desktop,0,1,0,18-24,42.8624,1
487,Male,16,DE,Student,112,81,0.07,mobile,0,1,1,<18,111.9216,2
488,Male,29,AU,Student,150,27,0.1,desktop,0,1,0,25-34,149.85,2
489,Male,43,AU,Premium,28,41,0.17,web,0,1,0,35-50,27.9524,1
490,Other,42,DE,Student,256,12,0.51,mobile,0,1,1,35-50,254.6944,0
491,Other,38,US,Premium,205,38,0.38,web,0,1,0,35-50,204.221,0
492,Male,20,US,Student,174,85,0.5,web,0,1,0,18-24,173.13,2
493,Male,23,AU,Student,181,89,0.29,mobile,0,1,1,18-24,180.4751,2
494,Female,51,FR,Student,299,71,0.58,desktop,0,1,1,50+,297.2658,0
495,Male,17,DE,Student,292,27,0.17,mobile,0,1,0,18-24,291.5036,0
496,Other,17,PK,Premium,141,15,0.45,web,0,1,0,18-24,140.3655,2
497,Female,37,IN,Family,184,14,0.59,mobile,0,1,0,35-50,182.9144,2
498,Male,55,CA,Student,118,13,0.42,desktop,0,1,0,50+,117.5044,2
499,Female,48,FR,Premium,164,70,0.15,mobile,0,1,0,35-50,163.754,2
500,Other,38,IN,Free,283,69,0.01,desktop,35,0,0,35-50,282.9717,0
501,Other,55,IN,Student,47,24,0.59,mobile,0,1,0,50+,46.7227,1
502,Female,23,AU,Student,101,88,0.45,web,0,1,1,18-24,100.5455,1
503,Other,49,US,Free,270,92,0.38,web,26,0,0,35-50,268.974,0
504,Other,38,UK,Free,208,18,0.38,desktop,46,0,0,35-50,207.2096,0
505,Other,40,CA,Student,172,21,0.36,desktop,0,1,0,35-50,171.3808,2
506,Male,31,FR,Premium,236,11,0.13,web,0,1,0,25-34,235.6932,0
507,Male,36,DE,Premium,265,25,0.19,web,0,1,0,35-50,264.4965,0
508,Female,57,AU,Free,54,65,0.01,mobile,35,0,1,50+,53.9946,1
509,Other,48,FR,Family,191,78,0.32,mobile,0,1,0,35-50,190.3888,2
510,Male,21,US,Family,251,94,0.12,desktop,0,1,0,18-24,250.6988,0
511,Other,21,DE,Premium,260,97,0.25,desktop,0,1,0,18-24,259.35,0
512,Female,23,FR,Premium,213,64,0.34,web,0,1,1,18-24,212.2758,0
513,Other,28,DE,Family,152,11,0.15,web,0,1,0,25-34,151.772,2
514,Female,53,FR,Free,226,99,0.05,desktop,49,0,0,50+,225.887,0
515,Female,20,CA,Free,115,28,0.09,desktop,29,0,0,18-24,114.8965,2
516,Female,43,PK,Free,55,64,0.07,web,46,0,1,35-50,54.9615,1
517,Other,25,US,Family,123,18,0.56,mobile,0,1,0,25-34,122.3112,2
518,Other,56,US,Free,110,42,0.4,desktop,16,0,1,50+,109.56,2
519,Male,21,AU,Premium,164,90,0.55,desktop,0,1,0,18-24,163.098,2
520,Other,24,DE,Premium,185,77,0.54,desktop,0,1,0,25-34,184.001,2
521,Male,38,DE,Premium,262,5,0.31,mobile,0,1,0,35-50,261.1878,0
522,Other,20,CA,Premium,230,32,0.04,desktop,0,1,0,18-24,229.908,0
523,Male,28,IN,Student,17,64,0.42,web,0,1,1,25-34,16.9286,1
524,Male,58,DE,Student,274,18,0.03,desktop,0,1,0,50+,273.9178,0
525,Male,47,CA,Family,75,19,0.28,mobile,0,1,0,35-50,74.79,1
526,Female,24,US,Free,250,81,0.27,desktop,16,0,0,25-34,249.325,0
527,Other,20,US,Premium,35,61,0.33,web,0,1,0,18-24,34.8845,1
528,Other,41,DE,Premium,33,1,0.08,web,0,1,1,35-50,32.9736,1
529,Male,35,PK,Free,270,39,0.29,web,30,0,0,35-50,269.217,0
530,Female,21,PK,Student,192,52,0.46,web,0,1,1,18-24,191.1168,2
531,Other,17,AU,Family,195,60,0.26,desktop,0,1,0,18-24,194.493,2
532,Other,49,FR,Family,288,46,0.05,web,0,1,0,35-50,287.856,0
533,Male,35,US,Student,155,84,0.21,web,0,1,1,35-50,154.6745,2
534,Other,34,AU,Family,136,3,0.04,mobile,0,1,1,35-50,135.9456,2
535,Male,38,UK,Premium,137,38,0.02,desktop,0,1,0,35-50,136.9726,2
536,Other,35,DE,Free,111,62,0.47,web,13,0,1,35-50,110.4783,2
537,Other,38,PK,Family,211,72,0.35,desktop,0,1,0,35-50,210.2615,0
538,Female,39,DE,Premium,168,69,0.54,desktop,0,1,1,35-50,167.0928,2
539,Female,53,AU,Student,86,27,0.15,mobile,0,1,0,50+,85.871,1
540,Other,42,IN,Premium,219,2,0.04,mobile,0,1,0,35-50,218.9124,0
541,Female,40,DE,Family,66,51,0.3,mobile,0,1,0,35-50,65.802,1
542,Male,48,FR,Premium,73,97,0.41,mobile,0,1,1,35-50,72.7007,1
543,Other,52,UK,Premium,274,56,0.09,desktop,0,1,0,50+,273.7534,0
544,Female,44,AU,Family,169,69,0.06,web,0,1,0,35-50,168.8986,2
545,Male,30,DE,Family,88,58,0.33,web,0,1,0,25-34,87.7096,1
546,Female,57,FR,Family,286,87,0.53,desktop,0,1,0,50+,284.4842,0
547,Male,29,AU,Premium,23,98,0.36,web,0,1,0,25-34,22.9172,1
548,Male,49,DE,Premium,296,69,0.35,web,0,1,0,35-50,294.964,0
549,Male,25,US,Student,264,51,0.09,mobile,0,1,0,25-34,263.7624,0
550,Other,32,IN,Family,167,56,0.19,web,0,1,0,25-34,166.6827,2
551,Male,39,PK,Free,87,62,0.12,web,46,0,0,35-50,86.8956,1
552,Male,22,FR,Student,92,70,0.51,web,0,1,0,18-24,91.5308,1
553,Other,23,PK,Student,101,96,0.41,mobile,0,1,1,18-24,100.5859,1
554,Female,53,FR,Student,139,1,0.54,mobile,0,1,0,50+,138.2494,2
555,Male,46,DE,Family,159,93,0.47,desktop,0,1,1,35-50,158.2527,2
556,Male,41,DE,Premium,229,15,0.56,mobile,0,1,0,35-50,227.7176,0
557,Female,30,US,Premium,281,63,0.02,desktop,0,1,0,25-34,280.9438,0
558,Other,40,IN,Free,286,44,0.58,mobile,46,0,0,35-50,284.3412,0
559,Other,46,IN,Free,261,12,0.6,web,47,0,0,35-50,259.434,0
560,Female,25,PK,Premium,295,56,0.17,web,0,1,0,25-34,294.4985,0
561,Female,41,AU,Student,256,51,0.57,desktop,0,1,0,35-50,254.5408,0
562,Other,27,DE,Student,173,27,0.52,desktop,0,1,0,25-34,172.1004,2
563,Other,45,PK,Free,124,49,0.05,web,22,0,1,35-50,123.938,2
564,Female,52,UK,Premium,230,12,0.11,mobile,0,1,0,50+,229.747,0
565,Female,48,IN,Premium,292,21,0.26,mobile,0,1,0,35-50,291.2408,0
566,Other,38,US,Free,205,25,0.02,desktop,33,0,0,35-50,204.959,0
567,Other,44,IN,Student,48,61,0.26,mobile,0,1,0,35-50,47.8752,1
568,Male,45,AU,Family,271,6,0.09,desktop,0,1,0,35-50,270.7561,0
569,Other,25,UK,Premium,166,5,0.4,web,0,1,0,25-34,165.336,2
570,Female,50,FR,Free,285,46,0.4,web,46,0,0,50+,283.86,0
571,Male,58,DE,Premium,175,33,0.37,web,0,1,1,50+,174.3525,2
572,Other,35,US,Free,205,71,0.28,mobile,16,0,0,35-50,204.426,0
573,Male,18,FR,Free,101,95,0.17,web,22,0,0,18-24,100.8283,1
574,Female,21,IN,Free,134,80,0.23,mobile,41,0,0,18-24,133.6918,2
575,Other,32,IN,Premium,12,38,0.24,mobile,0,1,0,25-34,11.9712,1
576,Male,33,DE,Family,147,82,0.5,web,0,1,0,25-34,146.265,2
577,Male,41,AU,Premium,174,8,0.17,web,0,1,1,35-50,173.7042,2
578,Female,33,FR,Premium,86,57,0.26,mobile,0,1,0,25-34,85.7764,1
579,Male,35,AU,Student,99,19,0.01,mobile,0,1,1,35-50,98.9901,1
580,Male,18,PK,Free,78,92,0.26,web,32,0,0,18-24,77.7972,1
581,Female,58,FR,Premium,274,60,0.45,web,0,1,0,50+,272.767,0
582,Female,46,DE,Premium,28,53,0.02,desktop,0,1,0,35-50,27.9944,1
583,Female,21,AU,Premium,211,86,0.09,desktop,0,1,0,18-24,210.8101,0
584,Female,33,CA,Student,121,41,0.08,desktop,0,1,0,25-34,120.9032,2
585,Other,39,UK,Student,32,34,0.48,web,0,1,0,35-50,31.8464,1
586,Female,27,PK,Student,246,65,0.6,web,0,1,1,25-34,244.524,0
587,Other,26,PK,Student,15,15,0.46,mobile,0,1,0,25-34,14.931,1
588,Female,23,US,Family,55,10,0.19,mobile,0,1,0,18-24,54.8955,1
589,Female,58,AU,Premium,40,72,0.42,web,0,1,0,50+,39.832,1
590,Female,51,IN,Free,143,35,0.08,mobile,23,0,0,50+,142.8856,2
591,Other,22,AU,Premium,263,74,0.18,mobile,0,1,0,18-24,262.5266,0
592,Male,58,UK,Premium,178,98,0.43,desktop,0,1,0,50+,177.2346,2
593,Male,37,AU,Premium,30,38,0.16,mobile,0,1,0,35-50,29.952,1
594,Male,34,IN,Premium,278,29,0.42,web,0,1,0,35-50,276.8324,0
595,Other,23,US,Premium,230,75,0.29,mobile,0,1,1,18-24,229.333,0
596,Female,32,FR,Student,215,39,0.4,desktop,0,1,0,25-34,214.14,0
597,Male,41,UK,Free,196,51,0.35,web,14,0,0,35-50,195.314,2
598,Female,28,UK,Free,125,94,0.33,mobile,28,0,0,25-34,124.5875,2
599,Male,19,DE,Premium,222,80,0.46,mobile,0,1,0,18-24,220.9788,0
600,Other,35,FR,Premium,233,41,0.14,mobile,0,1,0,35-50,232.6738,0
601,Male,25,IN,Family,177,24,0.01,web,0,1,0,25-34,176.9823,2
602,Other,44,AU,Student,99,9,0.53,web,0,1,0,35-50,98.4753,1
603,Female,58,DE,Student,34,58,0.16,mobile,0,1,0,50+,33.9456,1
604,Male,37,UK,Free,138,87,0.29,mobile,31,0,1,35-50,137.5998,2
605,Female,21,CA,Student,254,22,0.22,desktop,0,1,1,18-24,253.4412,0
606,Female,28,UK,Family,233,63,0.03,desktop,0,1,1,25-34,232.9301,0
607,Female,19,DE,Student,219,39,0.28,web,0,1,0,18-24,218.3868,0
608,Other,21,IN,Family,91,20,0.56,web,0,1,0,18-24,90.4904,1
609,Female,41,DE,Premium,31,21,0.09,web,0,1,0,35-50,30.9721,1
610,Female,31,UK,Free,205,64,0.24,desktop,42,0,0,25-34,204.508,0
611,Female,40,FR,Premium,21,91,0.14,desktop,0,1,0,35-50,20.9706,1
612,Male,57,CA,Free,11,52,0.49,mobile,37,0,1,50+,10.9461,1
613,Female,22,FR,Premium,222,93,0.33,mobile,0,1,0,18-24,221.2674,0
614,Female,54,IN,Family,123,27,0.26,mobile,0,1,0,50+,122.6802,2
615,Female,42,UK,Student,287,96,0.08,mobile,0,1,1,35-50,286.7704,0
616,Female,37,CA,Family,197,19,0.22,mobile,0,1,0,35-50,196.5666,2
617,Other,51,UK,Premium,267,12,0.48,web,0,1,1,50+,265.7184,0
618,Other,26,UK,Student,12,62,0.44,mobile,0,1,0,25-34,11.9472,1
619,Male,44,AU,Premium,243,17,0.42,web,0,1,0,35-50,241.9794,0
620,Other,53,FR,Premium,140,28,0.4,mobile,0,1,0,50+,139.44,2
621,Other,54,DE,Premium,111,87,0.36,mobile,0,1,0,50+,110.6004,2
622,Female,27,DE,Premium,238,54,0.3,desktop,0,1,1,25-34,237.286,0
623,Female,29,IN,Premium,225,40,0.53,web,0,1,0,25-34,223.8075,0
624,Other,24,AU,Premium,214,4,0.25,web,0,1,0,25-34,213.465,0
625,Other,58,US,Free,112,1,0.17,mobile,12,0,0,50+,111.8096,2
626,Male,16,DE,Free,85,98,0.51,mobile,21,0,0,<18,84.5665,1
627,Female,37,AU,Family,192,7,0.39,desktop,0,1,0,35-50,191.2512,2
628,Other,16,US,Student,216,27,0.31,mobile,0,1,0,<18,215.3304,0
629,Other,24,US,Student,283,88,0.3,mobile,0,1,0,25-34,282.151,0
630,Female,32,UK,Free,113,88,0.01,desktop,45,0,0,25-34,112.9887,2
631,Male,29,US,Family,60,15,0.17,desktop,0,1,0,25-34,59.898,1
632,Female,31,AU,Student,115,84,0.1,web,0,1,1,25-34,114.885,2
633,Female,59,AU,Premium,180,84,0.35,desktop,0,1,1,50+,179.37,2
634,Other,56,IN,Free,290,84,0.05,desktop,30,0,0,50+,289.855,0
635,Other,20,AU,Free,106,10,0.19,mobile,10,0,0,18-24,105.7986,1
636,Other,27,IN,Premium,296,79,0.27,desktop,0,1,0,25-34,295.2008,0
637,Other,41,US,Family,68,8,0.34,mobile,0,1,0,35-50,67.7688,1
638,Other,16,IN,Student,177,34,0.15,desktop,0,1,0,<18,176.7345,2
639,Male,34,AU,Student,198,17,0.54,desktop,0,1,0,35-50,196.9308,2
640,Female,23,PK,Student,78,68,0.37,web,0,1,1,18-24,77.7114,1
641,Female,25,US,Student,290,76,0.4,web,0,1,0,25-34,288.84,0
642,Male,58,AU,Family,36,57,0.02,web,0,1,0,50+,35.9928,1
643,Other,51,DE,Student,108,14,0.5,desktop,0,1,0,50+,107.46,2
644,Female,48,IN,Premium,98,88,0.18,desktop,0,1,0,35-50,97.8236,1
645,Male,22,AU,Free,287,17,0.42,mobile,40,0,0,18-24,285.7946,0
646,Other,33,DE,Student,172,51,0.51,web,0,1,0,25-34,171.1228,2
647,Male,54,UK,Free,89,95,0.36,desktop,38,0,0,50+,88.6796,1
648,Male,50,PK,Free,200,14,0.28,desktop,46,0,0,50+,199.44,2
649,Other,28,DE,Student,289,11,0.55,mobile,0,1,1,25-34,287.4105,0
650,Female,48,FR,Family,23,76,0.58,desktop,0,1,1,35-50,22.8666,1
651,Other,21,IN,Student,170,51,0.53,mobile,0,1,1,18-24,169.099,2
652,Other,19,CA,Premium,227,48,0.56,desktop,0,1,0,18-24,225.7288,0
653,Other,26,US,Family,290,66,0.36,mobile,0,1,0,25-34,288.956,0
654,Female,55,CA,Premium,200,50,0.04,web,0,1,0,50+,199.92,2
655,Female,59,IN,Student,34,63,0.39,desktop,0,1,1,50+,33.8674,1
656,Female,24,IN,Family,105,3,0.01,mobile,0,1,0,25-34,104.9895,1
657,Female,58,AU,Premium,216,31,0.33,desktop,0,1,1,50+,215.2872,0
658,Male,23,FR,Family,105,55,0.55,desktop,0,1,0,18-24,104.4225,1
659,Male,53,FR,Family,244,64,0.24,mobile,0,1,0,50+,243.4144,0
660,Other,29,FR,Family,30,41,0.39,mobile,0,1,0,25-34,29.883,1
661,Female,23,DE,Student,126,34,0.57,web,0,1,1,18-24,125.2818,2
662,Female,29,AU,Student,106,55,0.35,desktop,0,1,0,25-34,105.629,2
663,Other,49,UK,Free,295,17,0.4,web,31,0,0,35-50,293.82,0
664,Female,23,DE,Premium,230,52,0.43,mobile,0,1,0,18-24,229.011,0
665,Female,29,DE,Family,102,74,0.32,mobile,0,1,0,25-34,101.6736,1
666,Other,43,IN,Family,152,55,0.3,desktop,0,1,0,35-50,151.544,2
667,Male,31,CA,Student,77,80,0.35,mobile,0,1,0,25-34,76.7305,1
668,Other,43,US,Premium,78,48,0.21,mobile,0,1,0,35-50,77.8362,1
669,Female,39,UK,Free,220,18,0.05,mobile,18,0,0,35-50,219.89,0
670,Female,38,UK,Free,245,12,0.52,desktop,48,0,1,35-50,243.726,0
671,Male,31,CA,Free,30,42,0.06,mobile,44,0,0,25-34,29.982,1
672,Female,35,UK,Student,226,55,0.25,desktop,0,1,1,35-50,225.435,0
673,Female,44,PK,Free,133,18,0.4,mobile,11,0,0,35-50,132.468,2
674,Female,33,AU,Family,118,36,0.58,desktop,0,1,0,25-34,117.3156,2
675,Female,27,CA,Premium,115,61,0.31,desktop,0,1,0,25-34,114.6435,2
676,Other,38,CA,Premium,155,80,0.07,mobile,0,1,0,35-50,154.8915,2
677,Male,30,IN,Premium,125,65,0.37,web,0,1,0,25-34,124.5375,2
